0.0345223,-0.82394,-1.95345,-0.00366945,-0.0189139,-1.09708e-05
0.0345992,-0.823738,-1.95353,-0.00368274,-0.0189167,-1.10003e-05
0.0346749,-0.823538,-1.95361,-0.00369592,-0.0189195,-1.10295e-05
0.0347495,-0.82334,-1.95368,-0.00370899,-0.0189222,-1.10583e-05
0.0348228,-0.823145,-1.95376,-0.00372194,-0.0189249,-1.10868e-05
0.034895,-0.822952,-1.95383,-0.00373478,-0.0189276,-1.11149e-05
0.0349659,-0.822762,-1.95391,-0.0037475,-0.0189302,-1.11427e-05
0.0350357,-0.822574,-1.95398,-0.0037601,-0.0189329,-1.11702e-05
0.0351042,-0.822388,-1.95405,-0.00377259,-0.0189355,-1.11973e-05
0.0351715,-0.822205,-1.95412,-0.00378495,-0.018938,-1.1224e-05
0.0352375,-0.822024,-1.95419,-0.00379719,-0.0189406,-1.12504e-05
0.0353022,-0.821846,-1.95425,-0.00380931,-0.0189431,-1.12764e-05
0.0353657,-0.821671,-1.95432,-0.00382131,-0.0189456,-1.1302e-05
0.0354279,-0.821498,-1.95439,-0.00383317,-0.0189481,-1.13273e-05
0.0354888,-0.821328,-1.95445,-0.00384492,-0.0189505,-1.13522e-05
0.0355484,-0.82116,-1.95452,-0.00385653,-0.018953,-1.13767e-05
0.0356067,-0.820995,-1.95458,-0.00386802,-0.0189553,-1.14009e-05
0.0356637,-0.820832,-1.95464,-0.00387937,-0.0189577,-1.14246e-05
0.0357194,-0.820673,-1.9547,-0.0038906,-0.0189601,-1.1448e-05
0.0357737,-0.820515,-1.95476,-0.00390169,-0.0189624,-1.1471e-05
0.0358266,-0.820361,-1.95482,-0.00391264,-0.0189646,-1.14936e-05
0.0358782,-0.82021,-1.95488,-0.00392346,-0.0189669,-1.15158e-05
0.0359284,-0.820061,-1.95493,-0.00393415,-0.0189691,-1.15376e-05
0.0359772,-0.819915,-1.95499,-0.00394469,-0.0189713,-1.1559e-05
0.0360247,-0.819771,-1.95504,-0.0039551,-0.0189735,-1.158e-05
0.0360707,-0.819631,-1.9551,-0.00396537,-0.0189756,-1.16006e-05
0.0361153,-0.819493,-1.95515,-0.00397549,-0.0189777,-1.16208e-05
0.0361585,-0.819359,-1.9552,-0.00398547,-0.0189798,-1.16405e-05
0.0362002,-0.819227,-1.95525,-0.00399531,-0.0189819,-1.16599e-05
0.0362405,-0.819098,-1.9553,-0.004005,-0.0189839,-1.16788e-05
0.0362794,-0.818972,-1.95535,-0.00401454,-0.0189859,-1.16973e-05
0.0363168,-0.818849,-1.95539,-0.00402394,-0.0189878,-1.17153e-05
0.0363527,-0.81873,-1.95544,-0.00403319,-0.0189897,-1.1733e-05
0.0363871,-0.818613,-1.95548,-0.00404228,-0.0189916,-1.17502e-05
0.03642,-0.818499,-1.95552,-0.00405122,-0.0189935,-1.17669e-05
0.0364514,-0.818388,-1.95557,-0.00406001,-0.0189953,-1.17833e-05
0.0364813,-0.81828,-1.95561,-0.00406865,-0.0189971,-1.17991e-05
0.0365097,-0.818176,-1.95565,-0.00407713,-0.0189989,-1.18146e-05
0.0365365,-0.818074,-1.95568,-0.00408545,-0.0190006,-1.18296e-05
0.0365618,-0.817976,-1.95572,-0.00409362,-0.0190023,-1.18441e-05
0.0365855,-0.817881,-1.95576,-0.00410162,-0.019004,-1.18582e-05
0.0366077,-0.817789,-1.95579,-0.00410946,-0.0190056,-1.18718e-05
0.0366282,-0.8177,-1.95582,-0.00411714,-0.0190072,-1.18849e-05
0.0366472,-0.817615,-1.95586,-0.00412466,-0.0190088,-1.18976e-05
0.0366646,-0.817532,-1.95589,-0.00413201,-0.0190103,-1.19098e-05
0.0366803,-0.817453,-1.95592,-0.0041392,-0.0190118,-1.19215e-05
0.0366945,-0.817378,-1.95594,-0.00414621,-0.0190133,-1.19328e-05
0.036707,-0.817305,-1.95597,-0.00415306,-0.0190147,-1.19436e-05
0.0367178,-0.817237,-1.956,-0.00415974,-0.0190161,-1.19539e-05
0.036727,-0.817171,-1.95602,-0.00416625,-0.0190174,-1.19637e-05
0.0367346,-0.817109,-1.95604,-0.00417258,-0.0190187,-1.1973e-05
0.0367405,-0.81705,-1.95606,-0.00417874,-0.01902,-1.19818e-05
0.0367446,-0.816995,-1.95608,-0.00418473,-0.0190212,-1.19902e-05
0.0367471,-0.816943,-1.9561,-0.00419053,-0.0190224,-1.1998e-05
0.0367479,-0.816895,-1.95612,-0.00419616,-0.0190236,-1.20053e-05
0.036747,-0.81685,-1.95614,-0.00420161,-0.0190247,-1.20122e-05
0.0367443,-0.816809,-1.95615,-0.00420688,-0.0190258,-1.20185e-05
0.0367399,-0.816771,-1.95616,-0.00421197,-0.0190269,-1.20243e-05
0.0367338,-0.816737,-1.95617,-0.00421688,-0.0190279,-1.20296e-05
0.0367259,-0.816707,-1.95619,-0.00422159,-0.0190289,-1.20343e-05
0.0367162,-0.81668,-1.95619,-0.00422613,-0.0190298,-1.20386e-05
0.0367048,-0.816657,-1.9562,-0.00423047,-0.0190307,-1.20423e-05
0.0366915,-0.816637,-1.95621,-0.00423463,-0.0190316,-1.20455e-05
0.0366765,-0.816621,-1.95621,-0.0042386,-0.0190324,-1.20482e-05
0.0366597,-0.816609,-1.95622,-0.00424237,-0.0190332,-1.20503e-05
0.036641,-0.816601,-1.95622,-0.00424596,-0.0190339,-1.20519e-05
0.0366205,-0.816596,-1.95622,-0.00424935,-0.0190346,-1.20529e-05
0.0365982,-0.816596,-1.95622,-0.00425254,-0.0190353,-1.20534e-05
0.036574,-0.816599,-1.95621,-0.00425554,-0.0190359,-1.20534e-05
0.036548,-0.816606,-1.95621,-0.00425834,-0.0190364,-1.20528e-05
0.03652,-0.816616,-1.9562,-0.00426094,-0.019037,-1.20516e-05
0.0364902,-0.816631,-1.9562,-0.00426334,-0.0190375,-1.20499e-05
0.0364586,-0.816649,-1.95619,-0.00426554,-0.0190379,-1.20476e-05
0.036425,-0.816672,-1.95618,-0.00426754,-0.0190383,-1.20448e-05
0.0363895,-0.816698,-1.95617,-0.00426933,-0.0190387,-1.20414e-05
0.0363521,-0.816729,-1.95615,-0.00427091,-0.019039,-1.20374e-05
0.0363127,-0.816763,-1.95614,-0.00427229,-0.0190393,-1.20329e-05
0.0362714,-0.816802,-1.95612,-0.00427346,-0.0190395,-1.20278e-05
0.0362281,-0.816844,-1.9561,-0.00427442,-0.0190397,-1.2022e-05
0.0361829,-0.81689,-1.95608,-0.00427517,-0.0190398,-1.20158e-05
0.0361357,-0.816941,-1.95606,-0.00427571,-0.0190399,-1.20089e-05
0.0360866,-0.816996,-1.95604,-0.00427603,-0.01904,-1.20014e-05
0.0360354,-0.817055,-1.95602,-0.00427614,-0.01904,-1.19934e-05
0.0359822,-0.817118,-1.95599,-0.00427603,-0.0190399,-1.19847e-05
0.0359271,-0.817185,-1.95596,-0.00427571,-0.0190399,-1.19755e-05
0.0358699,-0.817256,-1.95593,-0.00427516,-0.0190397,-1.19656e-05
0.0358106,-0.817332,-1.9559,-0.0042744,-0.0190395,-1.19551e-05
0.0357493,-0.817412,-1.95587,-0.00427341,-0.0190393,-1.19441e-05
0.035686,-0.817496,-1.95583,-0.0042722,-0.0190391,-1.19324e-05
0.0356206,-0.817584,-1.9558,-0.00427077,-0.0190387,-1.19201e-05
0.0355531,-0.817677,-1.95576,-0.00426911,-0.0190384,-1.19072e-05
0.0354836,-0.817774,-1.95572,-0.00426723,-0.019038,-1.18936e-05
0.0354119,-0.817875,-1.95568,-0.00426511,-0.0190375,-1.18795e-05
0.0353381,-0.817981,-1.95564,-0.00426277,-0.019037,-1.18647e-05
0.0352623,-0.818091,-1.95559,-0.0042602,-0.0190364,-1.18492e-05
0.0351843,-0.818206,-1.95555,-0.00425739,-0.0190358,-1.18332e-05
0.0351041,-0.818325,-1.9555,-0.00425435,-0.0190352,-1.18165e-05
0.0350219,-0.818448,-1.95545,-0.00425108,-0.0190345,-1.17992e-05
0.0349374,-0.818576,-1.9554,-0.00424757,-0.0190337,-1.17812e-05
0.0348508,-0.818709,-1.95535,-0.00424382,-0.0190329,-1.17625e-05
0.0347621,-0.818846,-1.95529,-0.00423984,-0.0190321,-1.17433e-05
0.0346711,-0.818987,-1.95523,-0.00423561,-0.0190312,-1.17233e-05
0.034578,-0.819133,-1.95518,-0.00423114,-0.0190302,-1.17028e-05
0.0344826,-0.819284,-1.95512,-0.00422644,-0.0190292,-1.16815e-05
0.0343851,-0.819439,-1.95505,-0.00422148,-0.0190281,-1.16596e-05
0.0342853,-0.819599,-1.95499,-0.00421629,-0.019027,-1.1637e-05
0.0341833,-0.819764,-1.95493,-0.00421084,-0.0190259,-1.16138e-05
0.034079,-0.819933,-1.95486,-0.00420515,-0.0190247,-1.15899e-05
0.0339725,-0.820107,-1.95479,-0.00419921,-0.0190234,-1.15653e-05
0.0338637,-0.820286,-1.95472,-0.00419302,-0.0190221,-1.154e-05
0.0337527,-0.82047,-1.95464,-0.00418658,-0.0190207,-1.15141e-05
0.0336394,-0.820658,-1.95457,-0.00417988,-0.0190193,-1.14874e-05
0.0335237,-0.820851,-1.95449,-0.00417294,-0.0190178,-1.14601e-05
0.0334058,-0.821049,-1.95441,-0.00416573,-0.0190163,-1.14321e-05
0.0332856,-0.821252,-1.95433,-0.00415827,-0.0190147,-1.14034e-05
0.0331631,-0.821459,-1.95425,-0.00415055,-0.0190131,-1.1374e-05
0.0330382,-0.821672,-1.95417,-0.00414258,-0.0190114,-1.13439e-05
0.032911,-0.821889,-1.95408,-0.00413434,-0.0190096,-1.13131e-05
0.0327814,-0.822111,-1.95399,-0.00412584,-0.0190078,-1.12816e-05
0.0326495,-0.822338,-1.9539,-0.00411708,-0.019006,-1.12494e-05
0.0325152,-0.822571,-1.95381,-0.00410805,-0.019004,-1.12165e-05
0.0323786,-0.822808,-1.95372,-0.00409876,-0.0190021,-1.11829e-05
0.0322396,-0.82305,-1.95362,-0.0040892,-0.019,-1.11485e-05
0.0320981,-0.823297,-1.95352,-0.00407937,-0.018998,-1.11134e-05
0.0319543,-0.823549,-1.95343,-0.00406928,-0.0189958,-1.10776e-05
